Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#2890 305,14-Oct-20,Wednesday,12,Visa,PIN,£62,ATM,Gaming,USA,USA,United Kingdom,M,50.1,Monzo,0
#3333 438,14-Oct-20,Wednesday,14,Visa,PIN,£40,ATM,Products,USA,USA,USA,M,37.5,Monzo,0
#3083 942,13-Oct-20,Tuesday,18,MasterCard,PIN,£10,ATM,Gaming,USA,USA,USA,M,34.6,Halifax,0
#2555 632,14-Oct-20,Wednesday,16,Visa,PIN,£18,ATM,Children,USA,USA,USA,M,26.4,Metro,0
#3616 861,13-Oct-20,Tuesday,7,Visa,PIN,£21,ATM,Products,USA,USA,USA,M,53.8,Lloyds,0
#2660 062,13-Oct-20,Tuesday,10,Visa,PIN,£26,ATM,Subscription,USA,USA,USA,F,43.5,HSBC,0
#3189 730,14-Oct-20,Wednesday,20,Visa,PIN,£15,ATM,Products,USA,USA,USA,F,36.9,Barlcays,0
#3514 167,13-Oct-20,Tuesday,6,MasterCard,PIN,£30,ATM,Food,USA,USA,United Kingdom,M,49.2,RBS,1
#3430 468,13-Oct-20,Tuesday,13,MasterCard,PIN,£77,ATM,Restaurant,USA,USA,USA,M,50.9,Barlcays,0
#3533 275,14-Oct-20,Wednesday,22,MasterCard,PIN,£65,ATM,Subscription,USA,USA,USA,F,36.6,Barclays,0
#3363 537,13-Oct-20,Tuesday,12,MasterCard,PIN,£47,ATM,Food,USA,USA,United Kingdom,F,49.2,RBS,0
#3306 634,14-Oct-20,Wednesday,15,Visa,PIN,£7,ATM,Electronics,USA,USA,USA,M,62.8,Barlcays,0
#3472 814,13-Oct-20,Tuesday,17,MasterCard,PIN,£17,ATM,Products,USA,USA,USA,M,45.6,Barclays,0
#3517 413,14-Oct-20,Wednesday,22,Visa,PIN,£114,ATM,Subscription,USA,USA,USA,F,34.3,Monzo,0
#3184 302,14-Oct-20,Wednesday,8,MasterCard,PIN,£174,ATM,Services,USA,USA,USA,M,45.3,Metro,0
#3559 906,13-Oct-20,Tuesday,9,MasterCard,PIN,£12,ATM,Gaming,USA,USA,United Kingdom,M,38.8,HSBC,0
#3192 473,13-Oct-20,Tuesday,17,MasterCard,PIN,£179,ATM,Products,USA,USA,USA,M,37,Barclays,0
#3488 188,14-Oct-20,Wednesday,20,Visa,PIN,£147,ATM,Subscription,USA,USA,USA,F,50.2,Barclays,0
#2640 972,13-Oct-20,Tuesday,9,Visa,PIN,£293,ATM,Children,USA,USA,USA,F,42.7,Barclays,0
#3255 787,13-Oct-20,Tuesday,13,Visa,PIN,£16,ATM,Gaming,USA,USA,United Kingdom,M,54.4,Monzo,1
#3018 685,13-Oct-20,Tuesday,21,MasterCard,PIN,£23,ATM,Entertainment,USA,USA,United Kingdom,M,41.1,Barclays,1
#2682 320,14-Oct-20,Wednesday,12,MasterCard,PIN,£27,ATM,Services,USA,USA,United Kingdom,M,38.7,Lloyds,0
#3529 620,14-Oct-20,Wednesday,16,MasterCard,PIN,£227,ATM,Restaurant,USA,USA,USA,F,44.9,RBS,0
#3136 185,13-Oct-20,Tuesday,12,Visa,PIN,£13,ATM,Entertainment,USA,USA,United Kingdom,F,55.2,Metro,1
#3610 011,14-Oct-20,Wednesday,17,Visa,PIN,£15,ATM,Products,USA,USA,USA,M,33.4,Barclays,0
#3627 316,13-Oct-20,Tuesday,18,MasterCard,PIN,£30,ATM,Gaming,USA,USA,USA,M,45.1,Barclays,0
#2768 949,13-Oct-20,Tuesday,7,MasterCard,PIN,£65,ATM,Subscription,USA,USA,USA,F,50.1,Barclays,0
#2550 784,14-Oct-20,Wednesday,21,Visa,PIN,£8,ATM,Services,USA,USA,USA,M,45.8,Barclays,0
#3293 431,14-Oct-20,Wednesday,13,MasterCard,PIN,£18,ATM,Products,USA,USA,USA,F,46.7,Metro,0
#3289 360,13-Oct-20,Tuesday,18,MasterCard,PIN,£7,ATM,Food,USA,USA,USA,M,37.6,Halifax,0
#3278 200,13-Oct-20,Tuesday,11,Visa,PIN,£269,ATM,Entertainment,USA,USA,USA,F,47.9,Monzo,0
#2582 227,14-Oct-20,Wednesday,22,Visa,PIN,£277,ATM,Fashion,USA,USA,USA,M,34.7,Lloyds,0
#3002 286,13-Oct-20,Tuesday,17,Visa,PIN,£10,ATM,Gaming,USA,USA,USA,M,54.1,HSBC,0
#3379 418,13-Oct-20,Tuesday,8,MasterCard,PIN,£386,ATM,Services,USA,USA,United Kingdom,F,31.9,Barclays,0
#3455 083,14-Oct-20,Wednesday,23,Visa,PIN,£218,ATM,Gaming,USA,USA,United Kingdom,F,51.3,Halifax,0
#3340 868,14-Oct-20,Wednesday,2,Visa,PIN,£18,ATM,Gaming,USA,USA,United Kingdom,M,50.6,Halifax,1
#3210 696,13-Oct-20,Tuesday,15,Visa,PIN,£17,ATM,Services,USA,USA,USA,M,44.5,Halifax,0
#3629 108,14-Oct-20,Wednesday,11,MasterCard,PIN,£11,ATM,Products,USA,USA,USA,M,48.4,Barclays,0
#2581 592,13-Oct-20,Tuesday,9,MasterCard,PIN,£22,ATM,Restaurant,USA,USA,United Kingdom,F,35.3,RBS,0
#3217 944,14-Oct-20,Wednesday,16,Visa,PIN,£10,ATM,Restaurant,USA,USA,USA,M,45.3,HSBC,0
#2897 468,13-Oct-20,Tuesday,11,Visa,PIN,£29,ATM,Food,USA,USA,United Kingdom,F,52.1,Lloyds,0
#3020 879,14-Oct-20,Wednesday,10,Visa,PIN,£20,ATM,Subscription,USA,USA,USA,F,43,Barlcays,0
#2644 437,13-Oct-20,Tuesday,19,Visa,PIN,£24,ATM,Subscription,USA,USA,USA,F,49.4,Barclays,0
#3546 534,13-Oct-20,Tuesday,8,MasterCard,PIN,£272,ATM,Restaurant,USA,USA,United Kingdom,M,38.8,Monzo,0
#3592 125,14-Oct-20,Wednesday,11,Visa,PIN,£15,ATM,Restaurant,USA,USA,USA,F,55.4,Barclays,0
#3404 640,14-Oct-20,Wednesday,7,MasterCard,PIN,£186,ATM,Subscription,USA,USA,USA,F,53.9,Barlcays,0
#3606 089,14-Oct-20,Wednesday,13,MasterCard,PIN,£24,ATM,Subscription,USA,USA,USA,M,26.4,Barclays,0
#3371 090,14-Oct-20,Wednesday,10,Visa,PIN,£262,ATM,Children,USA,USA,USA,F,42.7,Barlcays,0
#3582 069,13-Oct-20,Tuesday,11,MasterCard,PIN,£28,ATM,Products,USA,USA,USA,F,37.3,Barclays,0
#2793 629,13-Oct-20,Tuesday,5,MasterCard,PIN,£5,ATM,Fashion,USA,USA,United Kingdom,M,47.6,Barlcays,1
#2745 783,14-Oct-20,Wednesday,21,MasterCard,PIN,£12,ATM,Products,USA,USA,USA,F,51.1,Barlcays,0
#3030 374,14-Oct-20,Wednesday,17,Visa,PIN,£347,ATM,Services,USA,USA,United Kingdom,M,29.7,Halifax,0
#3609 924,13-Oct-20,Tuesday,19,MasterCard,PIN,£14,ATM,Fashion,USA,USA,United Kingdom,F,37.2,Lloyds,1
#2962 662,13-Oct-20,Tuesday,16,MasterCard,PIN,£19,ATM,Services,USA,USA,United Kingdom,F,38.5,Monzo,0
#2759 134,14-Oct-20,Wednesday,7,Visa,PIN,£33,ATM,Subscription,USA,USA,USA,F,51.4,Halifax,0
#2849 002,14-Oct-20,Wednesday,22,MasterCard,PIN,£5,ATM,Restaurant,USA,USA,USA,F,41.8,Halifax,0
#3440 898,14-Oct-20,Wednesday,14,MasterCard,PIN,£195,ATM,Products,USA,USA,USA,F,42.9,Barclays,0
#2780 840,14-Oct-20,Wednesday,18,MasterCard,PIN,£6,ATM,Fashion,USA,USA,USA,M,32,Monzo,0
#3055 418,13-Oct-20,Tuesday,6,MasterCard,PIN,£20,ATM,Fashion,USA,USA,United Kingdom,M,45.3,Barlcays,1
#2703 182,14-Oct-20,Wednesday,7,MasterCard,PIN,£393,ATM,Entertainment,USA,USA,United Kingdom,M,24.6,Barclays,1
#3362 100,13-Oct-20,Tuesday,14,Visa,PIN,£24,ATM,Products,USA,USA,USA,F,49.6,Barclays,0
#3187 559,13-Oct-20,Tuesday,7,Visa,PIN,£176,ATM,Services,USA,USA,United Kingdom,M,55.6,Lloyds,0
#3567 703,13-Oct-20,Tuesday,19,Visa,PIN,£9,ATM,Children,USA,USA,United Kingdom,M,55.3,Metro,1
#2629 684,14-Oct-20,Wednesday,22,MasterCard,PIN,£176,ATM,Gaming,USA,USA,United Kingdom,M,57.1,Barclays,0
#3469 463,14-Oct-20,Wednesday,8,MasterCard,PIN,£244,ATM,Food,USA,USA,USA,M,20.8,Metro,0
#2999 937,13-Oct-20,Tuesday,8,Visa,PIN,£87,ATM,Products,USA,USA,United Kingdom,M,59.5,Barlcays,0
#3310 227,13-Oct-20,Tuesday,10,Visa,PIN,£396,ATM,Products,USA,USA,United Kingdom,M,54.2,RBS,0
#2685 615,14-Oct-20,Wednesday,8,Visa,PIN,£12,ATM,Electronics,USA,USA,USA,M,59.1,Halifax,0
#3101 507,13-Oct-20,Tuesday,22,Visa,PIN,£25,ATM,Subscription,USA,USA,USA,F,47.7,Barlcays,0
#2968 641,14-Oct-20,Wednesday,19,Visa,PIN,£302,ATM,Food,USA,USA,USA,M,36.2,Metro,0
#2864 585,14-Oct-20,Wednesday,12,Visa,PIN,£8,ATM,Fashion,USA,USA,USA,M,41.5,Barclays,0
#3502 082,14-Oct-20,Wednesday,15,Visa,PIN,£10,ATM,Products,USA,USA,USA,F,41.1,Barlcays,0
#2839 387,13-Oct-20,Tuesday,20,Visa,PIN,£26,ATM,Children,USA,USA,United Kingdom,M,43.1,Barclays,1
#3395 329,14-Oct-20,Wednesday,17,MasterCard,PIN,£109,ATM,Fashion,USA,USA,USA,M,35.1,Barlcays,0
#3210 131,13-Oct-20,Tuesday,18,Visa,PIN,£18,ATM,Fashion,USA,USA,USA,F,44.4,Monzo,0
#3320 660,13-Oct-20,Tuesday,22,MasterCard,PIN,£241,ATM,Entertainment,USA,USA,United Kingdom,F,45,Metro,0
#2710 863,14-Oct-20,Wednesday,15,MasterCard,PIN,£19,ATM,Fashion,USA,USA,USA,M,50.2,RBS,0
#3244 303,14-Oct-20,Wednesday,22,MasterCard,PIN,£6,ATM,Food,USA,USA,USA,F,52.5,Barclays,0
#3259 740,14-Oct-20,Wednesday,15,MasterCard,PIN,£14,ATM,Restaurant,USA,USA,United Kingdom,M,56.6,Lloyds,0
#3172 489,14-Oct-20,Wednesday,17,MasterCard,PIN,£115,ATM,Products,USA,USA,USA,F,52.7,Metro,0
#3242 125,13-Oct-20,Tuesday,13,Visa,PIN,£29,ATM,Children,USA,USA,USA,M,57,HSBC,0
#3245 665,13-Oct-20,Tuesday,2,Visa,PIN,£17,ATM,Subscription,USA,USA,United Kingdom,F,46.1,Barclays,1
#3614 596,14-Oct-20,Wednesday,7,MasterCard,PIN,£182,ATM,Children,USA,USA,USA,F,48,Metro,0
#3513 373,13-Oct-20,Tuesday,19,Visa,PIN,£24,ATM,Subscription,USA,USA,USA,F,55.5,Barclays,0
#3463 751,13-Oct-20,Tuesday,9,MasterCard,PIN,£365,ATM,Fashion,USA,USA,USA,M,31.9,Barclays,0
#2683 313,14-Oct-20,Wednesday,14,MasterCard,PIN,£29,ATM,Restaurant,USA,USA,USA,F,46.1,Halifax,0
#3254 138,14-Oct-20,Wednesday,0,Visa,PIN,£179,ATM,Food,USA,USA,United Kingdom,F,31.2,Metro,1
#2749 512,13-Oct-20,Tuesday,18,MasterCard,PIN,£7,ATM,Gaming,USA,USA,USA,M,48.3,Barclays,0
#2942 515,13-Oct-20,Tuesday,7,Visa,PIN,£161,ATM,Electronics,USA,USA,USA,F,38.7,Barclays,0
#3459 613,13-Oct-20,Tuesday,22,MasterCard,PIN,£17,ATM,Entertainment,USA,USA,USA,M,44.9,RBS,0
#2694 910,14-Oct-20,Wednesday,7,MasterCard,PIN,£19,ATM,Gaming,USA,USA,USA,M,47.6,Barclays,0
#2629 088,13-Oct-20,Tuesday,16,Visa,PIN,£84,ATM,Food,USA,USA,USA,F,60.9,Monzo,0
#2915 830,13-Oct-20,Tuesday,17,MasterCard,PIN,£8,ATM,Entertainment,USA,USA,United Kingdom,F,29.5,Lloyds,0
#2884 357,13-Oct-20,Tuesday,18,Visa,PIN,£55,ATM,Fashion,USA,USA,USA,F,44.7,Barclays,0
#2660 092,13-Oct-20,Tuesday,10,Visa,PIN,£244,ATM,Children,USA,USA,United Kingdom,F,52,Barclays,0
#3245 305,13-Oct-20,Tuesday,13,Visa,PIN,£44,ATM,Subscription,USA,USA,United Kingdom,M,55.5,Metro,0
#3609 666,13-Oct-20,Tuesday,19,MasterCard,PIN,£40,ATM,Electronics,USA,USA,USA,M,26.3,Barclays,0
#3105 290,13-Oct-20,Tuesday,16,MasterCard,PIN,£317,ATM,Entertainment,USA,USA,USA,F,46,Barlcays,0
#3103 507,14-Oct-20,Wednesday,23,MasterCard,PIN,£6,ATM,Restaurant,USA,USA,USA,M,51.4,Barlcays,0
#3661 478,13-Oct-20,Tuesday,9,MasterCard,PIN,£30,ATM,Services,USA,USA,USA,F,32.4,Barclays,0
#3601 071,13-Oct-20,Tuesday,10,MasterCard,PIN,£9,ATM,Children,USA,USA,USA,F,70.6,Barlcays,0
#3029 017,13-Oct-20,Tuesday,23,Visa,PIN,£323,ATM,Entertainment,USA,USA,United Kingdom,F,39.3,Halifax,0
#2880 323,13-Oct-20,Tuesday,9,MasterCard,PIN,£290,ATM,Products,USA,USA,USA,M,41.1,Barclays,0
#3159 888,14-Oct-20,Wednesday,7,Visa,PIN,£8,ATM,Subscription,USA,USA,USA,M,52.4,RBS,0
#3500 446,13-Oct-20,Tuesday,3,MasterCard,PIN,£29,ATM,Food,USA,USA,United Kingdom,M,37.5,RBS,1
#2615 062,14-Oct-20,Wednesday,8,Visa,PIN,£297,ATM,Food,USA,USA,USA,M,44.3,Barclays,0
#3042 167,14-Oct-20,Wednesday,9,MasterCard,PIN,£349,ATM,Restaurant,USA,USA,United Kingdom,M,23.6,Barclays,0
#3623 563,14-Oct-20,Wednesday,23,Visa,PIN,£14,ATM,Children,USA,USA,USA,M,59.2,Barlcays,0
#2620 614,13-Oct-20,Tuesday,18,Visa,PIN,£11,ATM,Children,USA,USA,USA,M,25.7,Monzo,0
#3210 370,13-Oct-20,Tuesday,22,Visa,PIN,£12,ATM,Fashion,USA,USA,United Kingdom,M,57.6,Barclays,1
#3234 126,14-Oct-20,Wednesday,15,MasterCard,PIN,£26,ATM,Services,USA,USA,USA,M,66.8,Barclays,0
#2591 601,14-Oct-20,Wednesday,0,Visa,PIN,£25,ATM,Products,USA,USA,United Kingdom,F,51.9,Barclays,1
#3345 826,14-Oct-20,Wednesday,19,MasterCard,PIN,£11,ATM,Fashion,USA,USA,USA,F,36.1,RBS,0
#3292 387,14-Oct-20,Wednesday,7,MasterCard,PIN,£51,ATM,Products,USA,USA,USA,F,29,Barclays,0
#3510 905,14-Oct-20,Wednesday,17,Visa,PIN,£27,ATM,Food,USA,USA,United Kingdom,F,35.9,HSBC,0
#3609 333,14-Oct-20,Wednesday,21,MasterCard,PIN,£254,ATM,Entertainment,USA,USA,United Kingdom,F,55.7,Lloyds,0
#3043 392,13-Oct-20,Tuesday,18,Visa,PIN,£361,ATM,Services,USA,USA,USA,M,47.1,Lloyds,0
#2904 800,13-Oct-20,Tuesday,9,Visa,PIN,£22,ATM,Products,USA,USA,USA,F,44.5,Barclays,0
#2901 921,14-Oct-20,Wednesday,13,MasterCard,PIN,£19,ATM,Restaurant,USA,USA,USA,F,30.7,Barlcays,0
#3607 528,14-Oct-20,Wednesday,6,MasterCard,PIN,£24,ATM,Restaurant,USA,USA,United Kingdom,F,47.9,Barclays,1
#3337 395,13-Oct-20,Tuesday,19,MasterCard,PIN,£354,ATM,Food,USA,USA,United Kingdom,F,60.2,Barlcays,0
#2678 173,14-Oct-20,Wednesday,14,Visa,PIN,£56,ATM,Fashion,USA,USA,United Kingdom,F,49,Barclays,0
#3535 330,14-Oct-20,Wednesday,22,Visa,PIN,£257,ATM,Children,USA,USA,USA,F,49.9,Monzo,0
#2885 887,14-Oct-20,Wednesday,10,Visa,PIN,£312,ATM,Gaming,USA,USA,United Kingdom,F,42.3,HSBC,0
#2944 579,13-Oct-20,Tuesday,15,MasterCard,PIN,£25,ATM,Food,USA,USA,USA,M,38.2,Monzo,0
#3684 339,13-Oct-20,Tuesday,2,Visa,PIN,£11,ATM,Children,USA,USA,United Kingdom,F,35.2,Barclays,1
#3628 970,13-Oct-20,Tuesday,16,MasterCard,PIN,£150,ATM,Electronics,USA,USA,USA,M,57.4,Metro,0
#3057 079,14-Oct-20,Wednesday,7,Visa,PIN,£266,ATM,Electronics,USA,USA,United Kingdom,M,54.1,Barclays,0
#3655 513,14-Oct-20,Wednesday,13,Visa,PIN,£28,ATM,Restaurant,USA,USA,USA,F,48.6,Barclays,0
#2947 039,13-Oct-20,Tuesday,22,MasterCard,PIN,£13,ATM,Children,USA,USA,USA,F,48.9,Barlcays,0
#3517 269,13-Oct-20,Tuesday,13,MasterCard,PIN,£15,ATM,Food,USA,USA,United Kingdom,M,55.2,Halifax,1
#3469 191,13-Oct-20,Tuesday,8,MasterCard,PIN,£239,ATM,Entertainment,USA,USA,USA,F,31.7,RBS,0
#2638 308,13-Oct-20,Tuesday,21,MasterCard,PIN,£348,ATM,Restaurant,USA,USA,USA,M,49,Barclays,0
#3014 215,14-Oct-20,Wednesday,16,Visa,PIN,£281,ATM,Fashion,USA,USA,USA,M,38.5,Halifax,0
#3566 481,14-Oct-20,Wednesday,8,Visa,PIN,£9,ATM,Entertainment,USA,USA,USA,M,51.6,Barclays,0
#3098 721,14-Oct-20,Wednesday,17,Visa,PIN,£16,ATM,Services,USA,USA,United Kingdom,F,40.9,Barclays,0
#2816 489,14-Oct-20,Wednesday,18,MasterCard,PIN,£257,ATM,Gaming,USA,USA,USA,F,39.5,Barclays,0
#3233 863,13-Oct-20,Tuesday,7,MasterCard,PIN,£160,ATM,Fashion,USA,USA,USA,M,42.2,Halifax,0
#3020 773,14-Oct-20,Wednesday,11,MasterCard,PIN,£27,ATM,Electronics,USA,USA,USA,F,21.1,Barclays,0
#3077 151,13-Oct-20,Tuesday,17,Visa,PIN,£12,ATM,Subscription,USA,USA,United Kingdom,M,37.5,Barclays,1
#2864 315,13-Oct-20,Tuesday,22,Visa,PIN,£389,ATM,Food,USA,USA,United Kingdom,M,51.9,Barlcays,0
#2956 027,13-Oct-20,Tuesday,22,Visa,PIN,£8,ATM,Services,USA,USA,USA,F,50.5,Metro,0
#3258 777,14-Oct-20,Wednesday,15,Visa,PIN,£215,ATM,Services,USA,USA,United Kingdom,F,42,Monzo,0
#2759 156,14-Oct-20,Wednesday,11,Visa,PIN,£289,ATM,Children,USA,USA,USA,F,49.4,RBS,0
#3331 300,13-Oct-20,Tuesday,7,MasterCard,PIN,£125,ATM,Gaming,USA,USA,USA,F,36.8,HSBC,0
#2661 482,14-Oct-20,Wednesday,5,Visa,PIN,£12,ATM,Fashion,USA,USA,United Kingdom,F,36.8,Metro,1
#3574 517,13-Oct-20,Tuesday,20,Visa,PIN,£384,ATM,Children,USA,USA,USA,F,31.1,HSBC,0
#3318 301,13-Oct-20,Tuesday,8,MasterCard,PIN,£20,ATM,Entertainment,USA,USA,USA,F,50.1,RBS,0
#3199 360,13-Oct-20,Tuesday,23,Visa,PIN,£219,ATM,Children,USA,USA,USA,F,45.8,Barclays,0
#3155 847,14-Oct-20,Wednesday,11,Visa,PIN,£397,ATM,Electronics,USA,USA,USA,F,27.9,Barclays,0
#2597 978,13-Oct-20,Tuesday,11,Visa,PIN,£30,ATM,Fashion,USA,USA,USA,F,26.5,Barclays,0
#3158 481,14-Oct-20,Wednesday,7,Visa,PIN,£149,ATM,Children,USA,USA,United Kingdom,F,45,Metro,0
#3630 527,14-Oct-20,Wednesday,13,Visa,PIN,£12,ATM,Electronics,USA,USA,USA,M,42.4,RBS,0
#3411 482,13-Oct-20,Tuesday,21,Visa,PIN,£250,ATM,Products,USA,USA,United Kingdom,F,39.6,Metro,0
#3100 156,13-Oct-20,Tuesday,19,Visa,PIN,£26,ATM,Restaurant,USA,USA,USA,M,32.8,RBS,0
#3137 589,14-Oct-20,Wednesday,16,MasterCard,PIN,£19,ATM,Gaming,USA,USA,USA,M,47.8,HSBC,0
#3295 255,14-Oct-20,Wednesday,10,MasterCard,PIN,£272,ATM,Entertainment,USA,USA,USA,F,34.4,Monzo,0
#2612 844,14-Oct-20,Wednesday,22,Visa,PIN,£20,ATM,Subscription,USA,USA,United Kingdom,M,45.6,Barlcays,1
#3510 474,14-Oct-20,Wednesday,6,Visa,PIN,£28,ATM,Products,USA,USA,United Kingdom,M,52.8,Barclays,1
#3524 934,14-Oct-20,Wednesday,23,MasterCard,PIN,£250,ATM,Products,USA,USA,United Kingdom,M,51,Monzo,0
#3422 221,14-Oct-20,Wednesday,4,MasterCard,PIN,£27,ATM,Electronics,USA,USA,United Kingdom,M,45,Lloyds,1
#3148 399,14-Oct-20,Wednesday,5,Visa,PIN,£389,ATM,Children,USA,USA,United Kingdom,F,42,Barclays,1
#3402 449,13-Oct-20,Tuesday,14,MasterCard,PIN,£226,ATM,Services,USA,USA,United Kingdom,M,37.7,RBS,0
#3308 402,14-Oct-20,Wednesday,10,MasterCard,PIN,£20,ATM,Restaurant,USA,United Kingdom,USA,F,54.7,Lloyds,0
#3221 904,13-Oct-20,Tuesday,8,MasterCard,PIN,£293,ATM,Electronics,USA,USA,United Kingdom,M,39,Barclays,0
#3073 739,13-Oct-20,Tuesday,7,MasterCard,PIN,£393,ATM,Fashion,USA,USA,USA,F,56.1,Barclays,0
#2856 630,13-Oct-20,Tuesday,2,Visa,PIN,£232,ATM,Services,USA,USA,United Kingdom,M,46.5,Barclays,1
#3471 808,14-Oct-20,Wednesday,18,Visa,PIN,£10,ATM,Services,USA,USA,United Kingdom,F,43.7,Barclays,0
#3087 304,14-Oct-20,Wednesday,9,Visa,PIN,£281,ATM,Food,USA,USA,USA,F,65,Barclays,0
#2568 500,13-Oct-20,Tuesday,10,MasterCard,PIN,£135,ATM,Subscription,USA,USA,USA,M,29.8,Metro,0
#3487 434,13-Oct-20,Tuesday,19,Visa,PIN,£131,ATM,Entertainment,USA,USA,USA,F,47.6,HSBC,0
#3351 356,14-Oct-20,Wednesday,23,Visa,PIN,£17,ATM,Food,USA,USA,USA,M,60.7,Barclays,0
#2883 717,13-Oct-20,Tuesday,14,MasterCard,PIN,£161,ATM,Fashion,USA,USA,USA,M,55.3,Barclays,0
#3381 604,13-Oct-20,Tuesday,13,MasterCard,PIN,£258,ATM,Services,USA,USA,United Kingdom,F,47.6,Lloyds,0
#3652 819,14-Oct-20,Wednesday,6,Visa,PIN,£8,ATM,Electronics,USA,United Kingdom,USA,F,53.2,Halifax,1
#3133 088,14-Oct-20,Wednesday,15,MasterCard,PIN,£310,ATM,Children,USA,USA,USA,M,41.6,Metro,0
#3283 219,14-Oct-20,Wednesday,13,MasterCard,PIN,£36,ATM,Electronics,USA,USA,United Kingdom,M,36.3,Barclays,0
#2873 890,13-Oct-20,Tuesday,15,Visa,PIN,£8,ATM,Entertainment,USA,USA,USA,M,57.5,Barclays,0
#2780 362,14-Oct-20,Wednesday,9,MasterCard,PIN,£102,ATM,Subscription,USA,USA,United Kingdom,M,47.5,Barclays,0
#2821 066,13-Oct-20,Tuesday,21,Visa,PIN,£159,ATM,Food,USA,USA,United Kingdom,F,41.2,Barlcays,0
#2722 025,14-Oct-20,Wednesday,3,Visa,PIN,£30,ATM,Children,USA,USA,United Kingdom,F,38.3,Lloyds,1
#2983 225,13-Oct-20,Tuesday,20,MasterCard,PIN,£38,ATM,Restaurant,USA,USA,United Kingdom,M,44.1,Barclays,0
#3336 961,13-Oct-20,Tuesday,22,MasterCard,PIN,£11,ATM,Subscription,USA,USA,USA,F,55.7,Barclays,0
#3485 729,14-Oct-20,Wednesday,21,Visa,PIN,£17,ATM,Fashion,USA,USA,United Kingdom,M,42.5,Lloyds,1
#2921 539,14-Oct-20,Wednesday,11,MasterCard,PIN,£339,ATM,Children,USA,USA,USA,M,25.5,Metro,0
#3199 576,14-Oct-20,Wednesday,21,MasterCard,PIN,£18,ATM,Restaurant,USA,USA,United Kingdom,F,45,Monzo,0
#3070 927,14-Oct-20,Wednesday,17,MasterCard,PIN,£37,ATM,Restaurant,USA,USA,USA,F,43.1,Barclays,0
#3639 860,13-Oct-20,Tuesday,17,MasterCard,PIN,£6,ATM,Subscription,USA,USA,USA,M,51.7,Metro,0
#2796 879,14-Oct-20,Wednesday,18,MasterCard,PIN,£294,ATM,Electronics,USA,USA,United Kingdom,F,43.4,Lloyds,0
#3196 936,14-Oct-20,Wednesday,7,Visa,PIN,£299,ATM,Entertainment,USA,USA,USA,F,49.4,Metro,0
#2619 216,13-Oct-20,Tuesday,16,MasterCard,PIN,£5,ATM,Food,USA,USA,USA,M,51.6,Barlcays,0
#2953 098,14-Oct-20,Wednesday,22,MasterCard,PIN,£27,ATM,Gaming,USA,USA,USA,F,36.2,Metro,0
#3424 055,14-Oct-20,Wednesday,15,MasterCard,PIN,£16,ATM,Fashion,USA,USA,United Kingdom,M,51.7,Barclays,1
#3552 506,13-Oct-20,Tuesday,16,Visa,PIN,£233,ATM,Children,USA,USA,USA,M,33.3,Monzo,0
#2818 993,13-Oct-20,Tuesday,18,MasterCard,PIN,£218,ATM,Subscription,USA,USA,USA,M,48.5,Barclays,0
#3474 811,14-Oct-20,Wednesday,23,Visa,PIN,£24,ATM,Restaurant,USA,USA,USA,F,44.5,Monzo,0
#2882 459,14-Oct-20,Wednesday,20,Visa,PIN,£10,ATM,Restaurant,USA,USA,USA,M,41.6,Monzo,0
#3387 760,14-Oct-20,Wednesday,18,Visa,PIN,£29,ATM,Gaming,USA,USA,USA,M,40.8,Lloyds,0
#2840 953,14-Oct-20,Wednesday,16,MasterCard,PIN,£124,ATM,Electronics,USA,USA,USA,M,28.3,Barclays,0
#3076 535,14-Oct-20,Wednesday,6,MasterCard,PIN,£24,ATM,Children,USA,USA,United Kingdom,F,54.2,Barclays,1
#3444 812,14-Oct-20,Wednesday,6,Visa,PIN,£17,ATM,Gaming,USA,USA,United Kingdom,F,44.8,Barclays,1
#3335 148,14-Oct-20,Wednesday,20,Visa,PIN,£24,ATM,Services,USA,USA,USA,M,52.8,Halifax,0
#3554 614,14-Oct-20,Wednesday,17,MasterCard,PIN,£10,ATM,Entertainment,USA,USA,USA,F,27.2,Monzo,0
#3652 969,13-Oct-20,Tuesday,19,MasterCard,PIN,£10,ATM,Subscription,USA,USA,United Kingdom,M,38.3,RBS,0
#3590 363,13-Oct-20,Tuesday,18,Visa,PIN,£295,ATM,Gaming,USA,USA,USA,M,32.4,Monzo,0
#3644 121,14-Oct-20,Wednesday,14,MasterCard,PIN,£5,ATM,Fashion,USA,USA,United Kingdom,M,64.7,Monzo,1
#3214 233,14-Oct-20,Wednesday,17,Visa,PIN,£265,ATM,Children,USA,USA,United Kingdom,M,36.1,RBS,0
#3633 061,13-Oct-20,Tuesday,17,MasterCard,PIN,£271,ATM,Subscription,USA,USA,USA,M,37,Lloyds,0
#2895 531,13-Oct-20,Tuesday,7,MasterCard,PIN,£171,ATM,Electronics,USA,United Kingdom,USA,M,38.7,Barlcays,0
#2990 869,13-Oct-20,Tuesday,12,Visa,PIN,£155,ATM,Restaurant,USA,USA,United Kingdom,M,27.9,Barlcays,1
#2778 905,14-Oct-20,Wednesday,22,MasterCard,PIN,£267,ATM,Electronics,USA,USA,USA,F,52.1,RBS,0
